time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-04-15 09:30:00-04:00,MLTrader,b92d287fed1747e5969e24d820240fb7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-04-15 09:30:00-04:00,MLTrader,b92d287fed1747e5969e24d820240fb7,SPY,buy,market,fill,1,gtc,0.0,1,stock,515.1300048828125,97.0,0.0
